Ciudad_Mapa,Nombre_despacho,Link_Despacho
"Quindio, Capital: Armenia",JUZGADO 002 PROMISCUO MUNICIPAL DE LA TEBAIDA - QUINDÍO,https://www.ramajudicial.gov.co/web/juzgado-02-promiscuo-municipal-de-la-tebaida
"Quindio, Capital: Armenia",JUZGADO 002 PROMISCUO MUNICIPAL DE MONTENEGRO - QUINDÍO,https://www.ramajudicial.gov.co/web/juzgado-002-promiscuo-municipal-de-montenegro
"Quindio, Capital: Armenia",JUZGADO 002 PROMISCUO MUNICIPAL DE QUIMBAYA - QUINDÍO,https://www.ramajudicial.gov.co/web/juzgado-002-promiscuo-municipal-de-quimbaya
"Risaralda, Capital: Pereira",JUZGADO 001 PROMISCUO MUNICIPAL DE APÍA - RISARALDA,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-apia
"Risaralda, Capital: Pereira",JUZGADO 001 PROMISCUO MUNICIPAL DE BALBOA - RISARALDA,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-balboa-risaralda
"Risaralda, Capital: Pereira",JUZGADO 001 PROMISCUO MUNICIPAL DE BELÉN DE UMBRÍA - RISARALDA,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-belen-de-umbria
"Risaralda, Capital: Pereira",JUZGADO 001 PROMISCUO MUNICIPAL DE GUÁTICA - RISARALDA,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-guatica
"Risaralda, Capital: Pereira",JUZGADO 001 PROMISCUO MUNICIPAL DE LA CELIA - RISARALDA,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-la-celia
"Risaralda, Capital: Pereira",JUZGADO 001 PROMISCUO MUNICIPAL DE LA VIRGINIA - RISARALDA,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-la-virginia
"Risaralda, Capital: Pereira",JUZGADO 001 PROMISCUO MUNICIPAL DE MARSELLA - RISARALDA,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-marsella
"Risaralda, Capital: Pereira",JUZGADO 001 PROMISCUO MUNICIPAL DE MISTRATÓ - RISARALDA,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-mistrato
"Risaralda, Capital: Pereira",JUZGADO 001 PROMISCUO MUNICIPAL DE PUEBLO RICO - RISARALDA,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-pueblo-rico-risaralda
"Risaralda, Capital: Pereira",JUZGADO 001 PROMISCUO MUNICIPAL DE QUINCHÍA - RISARALDA,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-quinchia
"Risaralda, Capital: Pereira",JUZGADO 001 PROMISCUO MUNICIPAL DE SANTUARIO - RISARALDA,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-santuario
"Risaralda, Capital: Pereira",JUZGADO 002 PROMISCUO MUNICIPAL DE BELÉN DE UMBRÍA - RISARALDA,https://www.ramajudicial.gov.co/web/juzgado-002-promiscuo-municipal-de-belen-de-umbria
"Santander, Capital: Bucaramanga",JUZGADO 001 PROMISCUO MUNICIPAL DE BETULIA - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-betulia-santander
"Santander, Capital: Bucaramanga",JUZGADO 001 PROMISCUO MUNICIPAL DE CÁCHIRA - NORTE DE SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-cachira
"Santander, Capital: Bucaramanga",JUZGADO 001 PROMISCUO MUNICIPAL DE CALIFORNIA - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-california
"Santander, Capital: Bucaramanga",JUZGADO 001 PROMISCUO MUNICIPAL DE CAPITANEJO - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-capitanejo
"Santander, Capital: Bucaramanga",JUZGADO 001 PROMISCUO MUNICIPAL DE CARCASÍ - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-01-promiscuo-municipal-de-carcasi
"Santander, Capital: Bucaramanga",JUZGADO 001 PROMISCUO MUNICIPAL DE CEPITÁ - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-cepita
"Santander, Capital: Bucaramanga",JUZGADO 001 PROMISCUO MUNICIPAL DE CERRITO - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-cerrito
"Santander, Capital: Bucaramanga",JUZGADO 001 PROMISCUO MUNICIPAL DE CHARTA - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-charta
"Santander, Capital: Bucaramanga",JUZGADO 001 PROMISCUO MUNICIPAL DE CONCEPCIÓN - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-concepcion-santander
"Santander, Capital: Bucaramanga",JUZGADO 001 PROMISCUO MUNICIPAL DE EL CARMEN DE CHUCURÍ - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-el-carmen-de-chucuri
"Santander, Capital: Bucaramanga",JUZGADO 001 PROMISCUO MUNICIPAL DE EL PLAYÓN - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-el-playon
"Santander, Capital: Bucaramanga",JUZGADO 001 PROMISCUO MUNICIPAL DE ENCISO - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-enciso
"Santander, Capital: Bucaramanga",JUZGADO 001 PROMISCUO MUNICIPAL DE GIRÓN - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-giron
"Santander, Capital: Bucaramanga",JUZGADO 001 PROMISCUO MUNICIPAL DE GUACA - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-promiscuo-municipal-de-guaca
"Santander, Capital: Bucaramanga",JUZGADO 001 PROMISCUO MUNICIPAL DE LA ESPERANZA - NORTE DE SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-la-esperanza
"Santander, Capital: Bucaramanga",JUZGADO 001 PROMISCUO MUNICIPAL DE LEBRIJA - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-lebrija
"Santander, Capital: Bucaramanga",JUZGADO 001 PROMISCUO MUNICIPAL DE LOS SANTOS - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-los-santos
"Santander, Capital: Bucaramanga",JUZGADO 001 PROMISCUO MUNICIPAL DE MACARAVITA - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-macaravita
"Santander, Capital: Bucaramanga",JUZGADO 001 PROMISCUO MUNICIPAL DE MÁLAGA - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-malaga
"Santander, Capital: Bucaramanga",JUZGADO 001 PROMISCUO MUNICIPAL DE MATANZA - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-matanza
"Santander, Capital: Bucaramanga",JUZGADO 001 PROMISCUO MUNICIPAL DE MOLAGAVITA - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-molagavita
"Santander, Capital: Bucaramanga",JUZGADO 001 PROMISCUO MUNICIPAL DE PIEDECUESTA - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-piedecuesta
"Santander, Capital: Bucaramanga",JUZGADO 001 PROMISCUO MUNICIPAL DE PUERTO PARRA - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-puerto-parra
"Santander, Capital: Bucaramanga",JUZGADO 001 PROMISCUO MUNICIPAL DE PUERTO WILCHES - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-puerto-wilches
"Santander, Capital: Bucaramanga",JUZGADO 001 PROMISCUO MUNICIPAL DE RIONEGRO - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-rionegro
"Santander, Capital: Bucaramanga",JUZGADO 001 PROMISCUO MUNICIPAL DE SABANA DE TORRES - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-sabana-de-torres
"Santander, Capital: Bucaramanga",JUZGADO 001 PROMISCUO MUNICIPAL DE SAN ANDRÉS - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-san-andres-de-buga
"Santander, Capital: Bucaramanga",JUZGADO 001 PROMISCUO MUNICIPAL DE SAN JOSÉ DE MIRANDA - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-san-jose-de-miranda
"Santander, Capital: Bucaramanga",JUZGADO 001 PROMISCUO MUNICIPAL DE SAN MIGUEL - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-promiscuo-municipal-san-miguel
"Santander, Capital: Bucaramanga",JUZGADO 001 PROMISCUO MUNICIPAL DE SAN VICENTE DE CHUCURÍ - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-san-vicente-de-chucuri
"Santander, Capital: Bucaramanga",JUZGADO 001 PROMISCUO MUNICIPAL DE SANTA BÁRBARA - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-santa-barbara-santander
"Santander, Capital: Bucaramanga",JUZGADO 001 PROMISCUO MUNICIPAL DE SURATÁ - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-surata
"Santander, Capital: Bucaramanga",JUZGADO 001 PROMISCUO MUNICIPAL DE TONA - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-tona
"Santander, Capital: Bucaramanga",JUZGADO 001 PROMISCUO MUNICIPAL DE VETAS - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-vetas
"Santander, Capital: Bucaramanga",JUZGADO 001 PROMISCUO MUNICIPAL DE ZAPATOCA - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-zapatoca
"Santander, Capital: Bucaramanga",JUZGADO 002 PROMISCUO MUNICIPAL DE GIRÓN - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-02-promiscuo-municipal-de-giron
"Santander, Capital: Bucaramanga",JUZGADO 002 PROMISCUO MUNICIPAL DE MÁLAGA - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-002-promiscuo-municipal-de-malaga
"Santander, Capital: Bucaramanga",JUZGADO 002 PROMISCUO MUNICIPAL DE PIEDECUESTA - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-002-promiscuo-municipal-de-piedecuesta
"Santander, Capital: Bucaramanga",JUZGADO 002 PROMISCUO MUNICIPAL DE SAN VICENTE DE CHUCURÍ - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-002-promiscuo-municipal-de-san-vicente-de-chucuri
"Santander, Capital: Bucaramanga",JUZGADO 003 PROMISCUO MUNICIPAL DE GIRÓN - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-03-promiscuo-municipal-de-giron
"Santander, Capital: Bucaramanga",JUZGADO 004 PROMISCUO MUNICIPAL DE PIEDECUESTA - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-004-promiscuo-municipal-de-piedecuesta
San Gil,JUZGADO 001 PROMISCUO MUNICIPAL DE AGUADA - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-aguada
San Gil,JUZGADO 001 PROMISCUO MUNICIPAL DE ALBANIA - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-albania-santander
San Gil,JUZGADO 001 PROMISCUO MUNICIPAL DE ARATOCA - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-aratoca
San Gil,JUZGADO 001 PROMISCUO MUNICIPAL DE BARBOSA - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-barbosa-santander
San Gil,JUZGADO 001 PROMISCUO MUNICIPAL DE BARICHARA - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-barichara
San Gil,JUZGADO 001 PROMISCUO MUNICIPAL DE BOLÍVAR - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-bolivar-santander
San Gil,JUZGADO 001 PROMISCUO MUNICIPAL DE CABRERA - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-cabrera
San Gil,JUZGADO 001 PROMISCUO MUNICIPAL DE CHARALÁ - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-charala
San Gil,JUZGADO 001 PROMISCUO MUNICIPAL DE CHIMA - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-chima-santander
San Gil,JUZGADO 001 PROMISCUO MUNICIPAL DE CHIPATÁ - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-chipata
San Gil,JUZGADO 001 PROMISCUO MUNICIPAL DE CIMITARRA - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-cimitarra
San Gil,JUZGADO 001 PROMISCUO MUNICIPAL DE CONFINES - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-confines
San Gil,JUZGADO 001 PROMISCUO MUNICIPAL DE CONTRATACIÓN - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-contratacion
San Gil,JUZGADO 001 PROMISCUO MUNICIPAL DE COROMORO - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-coromoro
San Gil,JUZGADO 001 PROMISCUO MUNICIPAL DE CURITÍ - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-01-promiscuo-municipal-de-curiti
San Gil,JUZGADO 001 PROMISCUO MUNICIPAL DE EL GUACAMAYO - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-el-guacamayo
San Gil,JUZGADO 001 PROMISCUO MUNICIPAL DE EL PEÑÓN - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-el-penon-santander
San Gil,JUZGADO 001 PROMISCUO MUNICIPAL DE ENCINO - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-encino
San Gil,JUZGADO 001 PROMISCUO MUNICIPAL DE FLORIÁN - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-florian
San Gil,JUZGADO 001 PROMISCUO MUNICIPAL DE GALÁN - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-galan
San Gil,JUZGADO 001 PROMISCUO MUNICIPAL DE GÁMBITA - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-gambita
San Gil,JUZGADO 001 PROMISCUO MUNICIPAL DE GUADALUPE - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-guadalupe-santander
San Gil,JUZGADO 001 PROMISCUO MUNICIPAL DE GUAPOTÁ - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-guapota
San Gil,JUZGADO 001 PROMISCUO MUNICIPAL DE GUAVATÁ - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-guavata
San Gil,JUZGADO 001 PROMISCUO MUNICIPAL DE GÜEPSA - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-guepsa
San Gil,JUZGADO 001 PROMISCUO MUNICIPAL DE HATO - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-hato
San Gil,JUZGADO 001 PROMISCUO MUNICIPAL DE JESÚS MARÍA - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-jesus-maria
San Gil,JUZGADO 001 PROMISCUO MUNICIPAL DE JORDÁN SUBE - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-jordan-sube
San Gil,JUZGADO 001 PROMISCUO MUNICIPAL DE LA BELLEZA - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-la-belleza
San Gil,JUZGADO 001 PROMISCUO MUNICIPAL DE LA PAZ - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-la-paz
San Gil,JUZGADO 001 PROMISCUO MUNICIPAL DE LANDÁZURI - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-landazuri
San Gil,JUZGADO 001 PROMISCUO MUNICIPAL DE MOGOTES - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-mogotes
San Gil,JUZGADO 001 PROMISCUO MUNICIPAL DE OCAMONTE - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-ocamonte
San Gil,JUZGADO 001 PROMISCUO MUNICIPAL DE OIBA - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-oiba
San Gil,JUZGADO 001 PROMISCUO MUNICIPAL DE ONZAGA - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-onzaga
San Gil,JUZGADO 001 PROMISCUO MUNICIPAL DE PALMAR - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-palmar
San Gil,JUZGADO 001 PROMISCUO MUNICIPAL DE PALMAS DEL SOCORRO - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-palmas-del-socorro
San Gil,JUZGADO 001 PROMISCUO MUNICIPAL DE PÁRAMO - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-paramo
San Gil,JUZGADO 001 PROMISCUO MUNICIPAL DE PINCHOTE - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-pinchote
San Gil,JUZGADO 001 PROMISCUO MUNICIPAL DE PUENTE NACIONAL - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-puente-nacional
San Gil,JUZGADO 001 PROMISCUO MUNICIPAL DE SAN BENITO - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-san-benito
San Gil,JUZGADO 001 PROMISCUO MUNICIPAL DE SAN GIL - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-san-gil
San Gil,JUZGADO 001 PROMISCUO MUNICIPAL DE SAN JOAQUÍN - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-san-joaquin
San Gil,JUZGADO 001 PROMISCUO MUNICIPAL DE SANTA HELENA DEL OPÓN - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-santa-helena-del-opon
San Gil,JUZGADO 001 PROMISCUO MUNICIPAL DE SIMACOTA - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-simacota
San Gil,JUZGADO 001 PROMISCUO MUNICIPAL DE SOCORRO - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-socorro
San Gil,JUZGADO 001 PROMISCUO MUNICIPAL DE SUAITA - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-suaita
San Gil,JUZGADO 001 PROMISCUO MUNICIPAL DE SUCRE - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-sucre-santander
San Gil,JUZGADO 001 PROMISCUO MUNICIPAL DE VALLE DE SAN JOSÉ - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-valle-de-san-jose
San Gil,JUZGADO 001 PROMISCUO MUNICIPAL DE VÉLEZ - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-velez
San Gil,JUZGADO 001 PROMISCUO MUNICIPAL DE VILLANUEVA - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-villanueva-santander
San Gil,JUZGADO 002 PROMISCUO MUNICIPAL DE BARBOSA - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-002-promiscuo-municipal-de-barbosa-santander
San Gil,JUZGADO 002 PROMISCUO MUNICIPAL DE CHARALÁ - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-002-promiscuo-municipal-de-charala
San Gil,JUZGADO 002 PROMISCUO MUNICIPAL DE CIMITARRA - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-002-promiscuo-municipal-de-cimitarra
San Gil,JUZGADO 002 PROMISCUO MUNICIPAL DE OIBA - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-002-promiscuo-municipal-de-oiba
San Gil,JUZGADO 002 PROMISCUO MUNICIPAL DE PUENTE NACIONAL - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-002-promiscuo-municipal-de-puente-nacional
San Gil,JUZGADO 002 PROMISCUO MUNICIPAL DE SAN GIL - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-002-promiscuo-municipal-de-san-gil
San Gil,JUZGADO 002 PROMISCUO MUNICIPAL DE SOCORRO - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-002-promiscuo-municipal-de-socorro
San Gil,JUZGADO 002 PROMISCUO MUNICIPAL DE SUAITA - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-002-promiscuo-municipal-de-suaita
San Gil,JUZGADO 002 PROMISCUO MUNICIPAL DE VÉLEZ - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-002-promiscuo-municipal-de-velez
San Gil,JUZGADO 003 PROMISCUO MUNICIPAL DE BARBOSA - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-003-promiscuo-municipal-de-barbosa
San Gil,JUZGADO 003 PROMISCUO MUNICIPAL DE SAN GIL - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-003-promiscuo-municipal-de-san-gil
San Gil,JUZGADO 003 PROMISCUO MUNICIPAL DE SOCORRO - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-003-promiscuo-municipal-de-socorro
San Gil,JUZGADO 003 PROMISCUO MUNICIPAL DE VÉLEZ - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-003-promiscuo-municipal-de-velez
San Gil,JUZGADO 004 PROMISCUO MUNICIPAL DE SAN GIL - SANTANDER,https://www.ramajudicial.gov.co/web/juzgado-004-promiscuo-municipal-de-san-gil
"Sucre, Capital: Sincelejo",JUZGADO 001 PROMISCUO MUNICIPAL DE BUENAVISTA - SUCRE,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-buenavista-sucre
"Sucre, Capital: Sincelejo",JUZGADO 001 PROMISCUO MUNICIPAL DE CAIMITO - SUCRE,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-caimito
"Sucre, Capital: Sincelejo",JUZGADO 001 PROMISCUO MUNICIPAL DE CHALÁN - SUCRE,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-chalan
"Sucre, Capital: Sincelejo",JUZGADO 001 PROMISCUO MUNICIPAL DE COLOSÓ - SUCRE,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-coloso
"Sucre, Capital: Sincelejo",JUZGADO 001 PROMISCUO MUNICIPAL DE COROZAL - SUCRE,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-corozal
"Sucre, Capital: Sincelejo",JUZGADO 001 PROMISCUO MUNICIPAL DE COVEÑAS - SUCRE,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-covenas
"Sucre, Capital: Sincelejo",JUZGADO 001 PROMISCUO MUNICIPAL DE EL ROBLE - SUCRE,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-el-roble
"Sucre, Capital: Sincelejo",JUZGADO 001 PROMISCUO MUNICIPAL DE GALERAS - SUCRE,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-galeras
"Sucre, Capital: Sincelejo",JUZGADO 001 PROMISCUO MUNICIPAL DE GUARANDÁ - SUCRE,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-guaranda
"Sucre, Capital: Sincelejo",JUZGADO 001 PROMISCUO MUNICIPAL DE LA UNIÓN - SUCRE,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-la-union-sucre
"Sucre, Capital: Sincelejo",JUZGADO 001 PROMISCUO MUNICIPAL DE LOS PALMITOS - SUCRE,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-los-palmitos
"Sucre, Capital: Sincelejo",JUZGADO 001 PROMISCUO MUNICIPAL DE MAJAGUAL - SUCRE,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-majagual
"Sucre, Capital: Sincelejo",JUZGADO 001 PROMISCUO MUNICIPAL DE MORROA - SUCRE,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-morroa
"Sucre, Capital: Sincelejo",JUZGADO 001 PROMISCUO MUNICIPAL DE OVEJAS - SUCRE,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-ovejas
"Sucre, Capital: Sincelejo",JUZGADO 001 PROMISCUO MUNICIPAL DE PALMITO - SUCRE,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-palmito
"Sucre, Capital: Sincelejo",JUZGADO 001 PROMISCUO MUNICIPAL DE SAMPUÉS - SUCRE,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-sampues
"Sucre, Capital: Sincelejo",JUZGADO 001 PROMISCUO MUNICIPAL DE SAN BENITO ABAD - SUCRE,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-san-benito-abad
"Sucre, Capital: Sincelejo",JUZGADO 001 PROMISCUO MUNICIPAL DE SAN MARCOS - SUCRE,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-san-marcos
"Sucre, Capital: Sincelejo",JUZGADO 001 PROMISCUO MUNICIPAL DE SAN ONOFRE - SUCRE,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-san-onofre
"Sucre, Capital: Sincelejo",JUZGADO 001 PROMISCUO MUNICIPAL DE SAN PEDRO - SUCRE,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-san-pedro
"Sucre, Capital: Sincelejo",JUZGADO 001 PROMISCUO MUNICIPAL DE SANTIAGO DE TOLÚ - SUCRE,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-santiago-de-tolu
"Sucre, Capital: Sincelejo",JUZGADO 001 PROMISCUO MUNICIPAL DE SINCÉ - SUCRE,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-since
"Sucre, Capital: Sincelejo",JUZGADO 001 PROMISCUO MUNICIPAL DE SUCRE - SUCRE,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-sucre-sucre
"Sucre, Capital: Sincelejo",JUZGADO 001 PROMISCUO MUNICIPAL DE TOLÚ VIEJO - SUCRE,https://www.ramajudicial.gov.co/web/juzgado-001-promiscuo-municipal-de-tolu-viejo
"Sucre, Capital: Sincelejo",JUZGADO 002 PROMISCUO MUNICIPAL DE COROZAL - SUCRE,https://www.ramajudicial.gov.co/web/juzgado-002-promiscuo-municipal-de-corozal
